recall_10             	1571	0.5000
recall_15             	1571	0.5000
recall_20             	1571	0.5000
recall_30             	1571	0.5000
recall_100            	1571	1.0000
recall_200            	1571	1.0000
recall_500            	1571	1.0000
recall_1000           	1571	1.0000
infAP                 	1571	0.1037
Rprec_mult_0.20       	1571	0.0000
Rprec_mult_0.40       	1571	0.0000
Rprec_mult_0.60       	1571	0.0000
Rprec_mult_0.80       	1571	0.0000
Rprec_mult_1.00       	1571	0.0000
Rprec_mult_1.20       	1571	0.0000
Rprec_mult_1.40       	1571	0.0000
Rprec_mult_1.60       	1571	0.0000
Rprec_mult_1.80       	1571	0.0000
Rprec_mult_2.00       	1571	0.0000
utility               	1571	-138.0000
11pt_avg              	1571	0.1072
binG                  	1571	0.2676
G                     	1571	0.2676
ndcg                  	1571	0.3270
ndcg_rel              	1571	0.2657
Rndcg                 	1571	0.1635
ndcg_cut_5            	1571	0.0000
ndcg_cut_10           	1571	0.2044
ndcg_cut_15           	1571	0.2044
ndcg_cut_20           	1571	0.2044
ndcg_cut_30           	1571	0.2044
ndcg_cut_100          	1571	0.3270
ndcg_cut_200          	1571	0.3270
ndcg_cut_500          	1571	0.3270
ndcg_cut_1000         	1571	0.3270
map_cut_5             	1571	0.0000
map_cut_10            	1571	0.0714
map_cut_15            	1571	0.0714
map_cut_20            	1571	0.0714
map_cut_30            	1571	0.0714
map_cut_100           	1571	0.1037
map_cut_200           	1571	0.1037
map_cut_500           	1571	0.1037
map_cut_1000          	1571	0.1037
relative_P_5          	1571	0.0000
relative_P_10         	1571	0.5000
relative_P_15         	1571	0.5000
relative_P_20         	1571	0.5000
relative_P_30         	1571	0.5000
relative_P_100        	1571	1.0000
relative_P_200        	1571	1.0000
relative_P_500        	1571	1.0000
relative_P_1000       	1571	1.0000
success_1             	1571	0.0000
success_5             	1571	0.0000
success_10            	1571	1.0000
set_P                 	1571	0.0141
set_relative_P        	1571	1.0000
set_recall            	1571	1.0000
set_map               	1571	0.0141
set_F                 	1571	0.0278
num_nonrel_judged_ret 	1571	0
num_ret               	1572	13
num_rel               	1572	1
num_rel_ret           	1572	1
map                   	1572	0.3333
Rprec                 	1572	0.0000
bpref                 	1572	1.0000
recip_rank            	1572	0.3333
iprec_at_recall_0.00  	1572	0.3333
iprec_at_recall_0.10  	1572	0.3333
iprec_at_recall_0.20  	1572	0.3333
iprec_at_recall_0.30  	1572	0.3333
iprec_at_recall_0.40  	1572	0.3333
iprec_at_recall_0.50  	1572	0.3333
iprec_at_recall_0.60  	1572	0.3333
iprec_at_recall_0.70  	1572	0.3333
iprec_at_recall_0.80  	1572	0.3333
iprec_at_recall_0.90  	1572	0.3333
iprec_at_recall_1.00  	1572	0.3333
P_5                   	1572	0.2000
P_10                  	1572	0.1000
P_15                  	1572	0.0667
P_20                  	1572	0.0500
P_30                  	1572	0.0333
P_100                 	1572	0.0100
P_200                 	1572	0.0050
P_500                 	1572	0.0020
P_1000                	1572	0.0010
relstring             	1572	'--1-------'
recall_5              	1572	1.0000
recall_10             	1572	1.0000
recall_15             	1572	1.0000
recall_20             	1572	1.0000
recall_30             	1572	1.0000
recall_100            	1572	1.0000
recall_200            	1572	1.0000
recall_500            	1572	1.0000
recall_1000           	1572	1.0000
infAP                 	1572	0.3333
Rprec_mult_0.20       	1572	0.0000
Rprec_mult_0.40       	1572	0.0000
Rprec_mult_0.60       	1572	0.0000
Rprec_mult_0.80       	1572	0.0000
Rprec_mult_1.00       	1572	0.0000
Rprec_mult_1.20       	1572	0.0000
Rprec_mult_1.40       	1572	0.0000
Rprec_mult_1.60       	1572	0.0000
Rprec_mult_1.80       	1572	0.0000
Rprec_mult_2.00       	1572	0.0000
utility               	1572	-11.0000
11pt_avg              	1572	0.3333
binG                  	1572	0.5000
G                     	1572	0.5000
ndcg                  	1572	0.5000
ndcg_rel              	1572	0.5000
Rndcg                 	1572	0.2500
ndcg_cut_5            	1572	0.5000
ndcg_cut_10           	1572	0.5000
ndcg_cut_15           	1572	0.5000
ndcg_cut_20           	1572	0.5000
ndcg_cut_30           	1572	0.5000
ndcg_cut_100          	1572	0.5000
ndcg_cut_200          	1572	0.5000
ndcg_cut_500          	1572	0.5000
ndcg_cut_1000         	1572	0.5000
map_cut_5             	1572	0.3333
map_cut_10            	1572	0.3333
map_cut_15            	1572	0.3333
map_cut_20            	1572	0.3333
map_cut_30            	1572	0.3333
map_cut_100           	1572	0.3333
map_cut_200           	1572	0.3333
map_cut_500           	1572	0.3333
map_cut_1000          	1572	0.3333
relative_P_5          	1572	1.0000
relative_P_10         	1572	1.0000
relative_P_15         	1572	1.0000
relative_P_20         	1572	1.0000
relative_P_30         	1572	1.0000
relative_P_100        	1572	1.0000
relative_P_200        	1572	1.0000
relative_P_500        	1572	1.0000
relative_P_1000       	1572	1.0000
success_1             	1572	0.0000
success_5             	1572	1.0000
success_10            	1572	1.0000
set_P                 	1572	0.0769
set_relative_P        	1572	1.0000
set_recall            	1572	1.0000
set_map               	1572	0.0769
set_F                 	1572	0.1429
num_nonrel_judged_ret 	1572	0
num_ret               	1577	90
num_rel               	1577	2
num_rel_ret           	1577	2
map                   	1577	1.0000
Rprec                 	1577	1.0000
bpref                 	1577	1.0000
recip_rank            	1577	1.0000
iprec_at_recall_0.00  	1577	1.0000
iprec_at_recall_0.10  	1577	1.0000
iprec_at_recall_0.20  	1577	1.0000
iprec_at_recall_0.30  	1577	1.0000
iprec_at_recall_0.40  	1577	1.0000
iprec_at_recall_0.50  	1577	1.0000
iprec_at_recall_0.60  	1577	1.0000
iprec_at_recall_0.70  	1577	1.0000
iprec_at_recall_0.80  	1577	1.0000
iprec_at_recall_0.90  	1577	1.0000
iprec_at_recall_1.00  	1577	1.0000
P_5                   	1577	0.4000
P_10                  	1577	0.2000
P_15                  	1577	0.1333
P_20                  	1577	0.1000
P_30                  	1577	0.0667
P_100                 	1577	0.0200
P_200                 	1577	0.0100
P_500                 	1577	0.0040
P_1000                	1577	0.0020
relstring             	1577	'11--------'
recall_5              	1577	1.0000
recall_10             	1577	1.0000
recall_15             	1577	1.0000
recall_20             	1577	1.0000
recall_30             	1577	1.0000
recall_100            	1577	1.0000
recall_200            	1577	1.0000
recall_500            	1577	1.0000
recall_1000           	1577	1.0000
infAP                 	1577	1.0000
Rprec_mult_0.20       	1577	1.0000
Rprec_mult_0.40       	1577	1.0000
Rprec_mult_0.60       	1577	1.0000
Rprec_mult_0.80       	1577	1.0000
Rprec_mult_1.00       	1577	1.0000
Rprec_mult_1.20       	1577	0.6667
Rprec_mult_1.40       	1577	0.6667
Rprec_mult_1.60       	1577	0.5000
Rprec_mult_1.80       	1577	0.5000
Rprec_mult_2.00       	1577	0.5000
utility               	1577	-86.0000
11pt_avg              	1577	1.0000
binG                  	1577	1.0000
G                     	1577	1.0000
ndcg                  	1577	1.0000
ndcg_rel              	1577	1.0000
Rndcg                 	1577	1.0000
ndcg_cut_5            	1577	1.0000
ndcg_cut_10           	1577	1.0000
ndcg_cut_15           	1577	1.0000
ndcg_cut_20           	1577	1.0000
ndcg_cut_30           	1577	1.0000
ndcg_cut_100          	1577	1.0000
ndcg_cut_200          	1577	1.0000
ndcg_cut_500          	1577	1.0000
ndcg_cut_1000         	1577	1.0000
map_cut_5             	1577	1.0000
map_cut_10            	1577	1.0000
map_cut_15            	1577	1.0000
map_cut_20            	1577	1.0000
map_cut_30            	1577	1.0000
map_cut_100           	1577	1.0000
map_cut_200           	1577	1.0000
map_cut_500           	1577	1.0000
map_cut_1000          	1577	1.0000
relative_P_5          	1577	1.0000
relative_P_10         	1577	1.0000
relative_P_15         	1577	1.0000
relative_P_20         	1577	1.0000
relative_P_30         	1577	1.0000
relative_P_100        	1577	1.0000
relative_P_200        	1577	1.0000
relative_P_500        	1577	1.0000
relative_P_1000       	1577	1.0000
success_1             	1577	1.0000
success_5             	1577	1.0000
success_10            	1577	1.0000
set_P                 	1577	0.0222
set_relative_P        	1577	1.0000
set_recall            	1577	1.0000
set_map               	1577	0.0222
set_F                 	1577	0.0435
num_nonrel_judged_ret 	1577	0
num_ret               	1581	90
num_rel               	1581	1
num_rel_ret           	1581	1
map                   	1581	0.5000
Rprec                 	1581	0.0000
bpref                 	1581	1.0000
recip_rank            	1581	0.5000
iprec_at_recall_0.00  	1581	0.5000
iprec_at_recall_0.10  	1581	0.5000
iprec_at_recall_0.20  	1581	0.5000
iprec_at_recall_0.30  	1581	0.5000
iprec_at_recall_0.40  	1581	0.5000
iprec_at_recall_0.50  	1581	0.5000
iprec_at_recall_0.60  	1581	0.5000
iprec_at_recall_0.70  	1581	0.5000
iprec_at_recall_0.80  	1581	0.5000
iprec_at_recall_0.90  	1581	0.5000
iprec_at_recall_1.00  	1581	0.5000
P_5                   	1581	0.2000
P_10                  	1581	0.1000
P_15                  	1581	0.0667
P_20                  	1581	0.0500
P_30                  	1581	0.0333
P_100                 	1581	0.0100
P_200                 	1581	0.0050
P_500                 	1581	0.0020
P_1000                	1581	0.0010
relstring             	1581	'-1--------'
recall_5              	1581	1.0000
recall_10             	1581	1.0000
recall_15             	1581	1.0000
recall_20             	1581	1.0000
recall_30             	1581	1.0000
recall_100            	1581	1.0000
recall_200            	1581	1.0000
recall_500            	1581	1.0000
recall_1000           	1581	1.0000
infAP                 	1581	0.5000
Rprec_mult_0.20       	1581	0.0000
Rprec_mult_0.40       	1581	0.0000
Rprec_mult_0.60       	1581	0.0000
Rprec_mult_0.80       	1581	0.0000
Rprec_mult_1.00       	1581	0.0000
Rprec_mult_1.20       	1581	0.5000
Rprec_mult_1.40       	1581	0.5000
Rprec_mult_1.60       	1581	0.5000
Rprec_mult_1.80       	1581	0.5000
Rprec_mult_2.00       	1581	0.5000
utility               	1581	-88.0000
11pt_avg              	1581	0.5000
binG                  	1581	0.6309
G                     	1581	0.6309
ndcg                  	1581	0.6309
ndcg_rel              	1581	0.6309
Rndcg                 	1581	0.3155
ndcg_cut_5            	1581	0.6309
ndcg_cut_10           	1581	0.6309
ndcg_cut_15           	1581	0.6309
ndcg_cut_20           	1581	0.6309
ndcg_cut_30           	1581	0.6309
ndcg_cut_100          	1581	0.6309
ndcg_cut_200          	1581	0.6309
ndcg_cut_500          	1581	0.6309
ndcg_cut_1000         	1581	0.6309
map_cut_5             	1581	0.5000
map_cut_10            	1581	0.5000
map_cut_15            	1581	0.5000
map_cut_20            	1581	0.5000
map_cut_30            	1581	0.5000
map_cut_100           	1581	0.5000
map_cut_200           	1581	0.5000
map_cut_500           	1581	0.5000
map_cut_1000          	1581	0.5000
relative_P_5          	1581	1.0000
relative_P_10         	1581	1.0000
relative_P_15         	1581	1.0000
relative_P_20         	1581	1.0000
relative_P_30         	1581	1.0000
relative_P_100        	1581	1.0000
relative_P_200        	1581	1.0000
relative_P_500        	1581	1.0000
relative_P_1000       	1581	1.0000
success_1             	1581	0.0000
success_5             	1581	1.0000
success_10            	1581	1.0000
set_P                 	1581	0.0111
set_relative_P        	1581	1.0000
set_recall            	1581	1.0000
set_map               	1581	0.0111
set_F                 	1581	0.0220
num_nonrel_judged_ret 	1581	0
num_ret               	1604	54
num_rel               	1604	2
num_rel_ret           	1604	2
map                   	1604	0.8333
Rprec                 	1604	0.5000
bpref                 	1604	1.0000
recip_rank            	1604	1.0000
iprec_at_recall_0.00  	1604	1.0000
iprec_at_recall_0.10  	1604	1.0000
iprec_at_recall_0.20  	1604	1.0000
iprec_at_recall_0.30  	1604	1.0000
iprec_at_recall_0.40  	1604	1.0000
iprec_at_recall_0.50  	1604	1.0000
iprec_at_recall_0.60  	1604	0.6667
iprec_at_recall_0.70  	1604	0.6667
iprec_at_recall_0.80  	1604	0.6667
iprec_at_recall_0.90  	1604	0.6667
iprec_at_recall_1.00  	1604	0.6667
P_5                   	1604	0.4000
P_10                  	1604	0.2000
P_15                  	1604	0.1333
P_20                  	1604	0.1000
P_30                  	1604	0.0667
P_100                 	1604	0.0200
P_200                 	1604	0.0100
P_500                 	1604	0.0040
P_1000                	1604	0.0020
relstring             	1604	'1-1-------'
recall_5              	1604	1.0000
recall_10             	1604	1.0000
recall_15             	1604	1.0000
recall_20             	1604	1.0000
recall_30             	1604	1.0000
recall_100            	1604	1.0000
recall_200            	1604	1.0000
recall_500            	1604	1.0000
recall_1000           	1604	1.0000
infAP                 	1604	0.8333
Rprec_mult_0.20       	1604	1.0000
Rprec_mult_0.40       	1604	1.0000
Rprec_mult_0.60       	1604	0.5000
Rprec_mult_0.80       	1604	0.5000
Rprec_mult_1.00       	1604	0.5000
Rprec_mult_1.20       	1604	0.6667
Rprec_mult_1.40       	1604	0.6667
Rprec_mult_1.60       	1604	0.5000
Rprec_mult_1.80       	1604	0.5000
Rprec_mult_2.00       	1604	0.5000
utility               	1604	-50.0000
11pt_avg              	1604	0.8485
binG                  	1604	0.8155
G                     	1604	0.8155
ndcg                  	1604	0.9197
ndcg_rel              	1604	0.9599
Rndcg                 	1604	0.7664
ndcg_cut_5            	1604	0.9197
ndcg_cut_10           	1604	0.9197
ndcg_cut_15           	1604	0.9197
ndcg_cut_20           	1604	0.9197
ndcg_cut_30           	1604	0.9197
ndcg_cut_100          	1604	0.9197
ndcg_cut_200          	1604	0.9197
ndcg_cut_500          	1604	0.9197
ndcg_cut_1000         	1604	0.9197
map_cut_5             	1604	0.8333
map_cut_10            	1604	0.8333
map_cut_15            	1604	0.8333
map_cut_20            	1604	0.8333
map_cut_30            	1604	0.8333
map_cut_100           	1604	0.8333
map_cut_200           	1604	0.8333
map_cut_500           	1604	0.8333
map_cut_1000          	1604	0.8333
relative_P_5          	1604	1.0000
relative_P_10         	1604	1.0000
relative_P_15         	1604	1.0000
relative_P_20         	1604	1.0000
relative_P_30         	1604	1.0000
relative_P_100        	1604	1.0000
relative_P_200        	1604	1.0000
relative_P_500        	1604	1.0000
relative_P_1000       	1604	1.0000
success_1             	1604	1.0000
success_5             	1604	1.0000
success_10            	1604	1.0000
set_P                 	1604	0.0370
set_relative_P        	1604	1.0000
set_recall            	1604	1.0000
set_map               	1604	0.0370
set_F                 	1604	0.0714
num_nonrel_judged_ret 	1604	0
num_ret               	1609	58
num_rel               	1609	3
num_rel_ret           	1609	3
map                   	1609	1.0000
Rprec                 	1609	1.0000
bpref                 	1609	1.0000
recip_rank            	1609	1.0000
iprec_at_recall_0.00  	1609	1.0000
iprec_at_recall_0.10  	1609	1.0000
iprec_at_recall_0.20  	1609	1.0000
iprec_at_recall_0.30  	1609	1.0000
iprec_at_recall_0.40  	1609	1.0000
iprec_at_recall_0.50  	1609	1.0000
iprec_at_recall_0.60  	1609	1.0000
iprec_at_recall_0.70  	1609	1.0000
iprec_at_recall_0.80  	1609	1.0000
iprec_at_recall_0.90  	1609	1.0000
iprec_at_recall_1.00  	1609	1.0000
P_5                   	1609	0.6000
P_10                  	1609	0.3000
P_15                  	1609	0.2000
P_20                  	1609	0.1500
P_30                  	1609	0.1000
P_100                 	1609	0.0300
P_200                 	1609	0.0150
P_500                 	1609	0.0060
P_1000                	1609	0.0030
relstring             	1609	'111-------'
recall_5              	1609	1.0000
recall_10             	1609	1.0000
recall_15             	1609	1.0000
recall_20             	1609	1.0000
recall_30             	1609	1.0000
recall_100            	1609	1.0000
recall_200            	1609	1.0000
recall_500            	1609	1.0000
recall_1000           	1609	1.0000
infAP                 	1609	1.0000
Rprec_mult_0.20       	1609	1.0000
Rprec_mult_0.40       	1609	1.0000
Rprec_mult_0.60       	1609	1.0000
Rprec_mult_0.80       	1609	1.0000
Rprec_mult_1.00       	1609	1.0000
Rprec_mult_1.20       	1609	0.7500
Rprec_mult_1.40       	1609	0.6000
Rprec_mult_1.60       	1609	0.6000
Rprec_mult_1.80       	1609	0.5000
Rprec_mult_2.00       	1609	0.5000
utility               	1609	-52.0000
11pt_avg              	1609	1.0000
binG                  	1609	1.0000
G                     	1609	1.0000
ndcg                  	1609	1.0000
ndcg_rel              	1609	1.0000
Rndcg                 	1609	1.0000
ndcg_cut_5            	1609	1.0000
ndcg_cut_10           	1609	1.0000
ndcg_cut_15           	1609	1.0000
ndcg_cut_20           	1609	1.0000
ndcg_cut_30           	1609	1.0000
ndcg_cut_100          	1609	1.0000
ndcg_cut_200          	1609	1.0000
ndcg_cut_500          	1609	1.0000
ndcg_cut_1000         	1609	1.0000
map_cut_5             	1609	1.0000
map_cut_10            	1609	1.0000
map_cut_15            	1609	1.0000
map_cut_20            	1609	1.0000
map_cut_30            	1609	1.0000
map_cut_100           	1609	1.0000
map_cut_200           	1609	1.0000
map_cut_500           	1609	1.0000
map_cut_1000          	1609	1.0000
relative_P_5          	1609	1.0000
relative_P_10         	1609	1.0000
relative_P_15         	1609	1.0000
relative_P_20         	1609	1.0000
relative_P_30         	1609	1.0000
relative_P_100        	1609	1.0000
relative_P_200        	1609	1.0000
relative_P_500        	1609	1.0000
relative_P_1000       	1609	1.0000
success_1             	1609	1.0000
success_5             	1609	1.0000
success_10            	1609	1.0000
set_P                 	1609	0.0517
set_relative_P        	1609	1.0000
set_recall            	1609	1.0000
set_map               	1609	0.0517
set_F                 	1609	0.0984
num_nonrel_judged_ret 	1609	0
num_ret               	1624	38
num_rel               	1624	2
num_rel_ret           	1624	2
map                   	1624	0.1360
Rprec                 	1624	0.0000
bpref                 	1624	1.0000
recip_rank            	1624	0.1667
iprec_at_recall_0.00  	1624	0.1667
iprec_at_recall_0.10  	1624	0.1667
iprec_at_recall_0.20  	1624	0.1667
iprec_at_recall_0.30  	1624	0.1667
iprec_at_recall_0.40  	1624	0.1667
iprec_at_recall_0.50  	1624	0.1667
iprec_at_recall_0.60  	1624	0.1053
iprec_at_recall_0.70  	1624	0.1053
iprec_at_recall_0.80  	1624	0.1053
iprec_at_recall_0.90  	1624	0.1053
iprec_at_recall_1.00  	1624	0.1053
P_5                   	1624	0.0000
P_10                  	1624	0.1000
P_15                  	1624	0.0667
P_20                  	1624	0.1000
P_30                  	1624	0.0667
P_100                 	1624	0.0200
P_200                 	1624	0.0100
P_500                 	1624	0.0040
P_1000                	1624	0.0020
relstring             	1624	'-----1----'
recall_5              	1624	0.0000
recall_10             	1624	0.5000
recall_15             	1624	0.5000
recall_20             	1624	1.0000
recall_30             	1624	1.0000
recall_100            	1624	1.0000
recall_200            	1624	1.0000
recall_500            	1624	1.0000
recall_1000           	1624	1.0000
infAP                 	1624	0.1360
Rprec_mult_0.20       	1624	0.0000
Rprec_mult_0.40       	1624	0.0000
Rprec_mult_0.60       	1624	0.0000
Rprec_mult_0.80       	1624	0.0000
Rprec_mult_1.00       	1624	0.0000
Rprec_mult_1.20       	1624	0.0000
Rprec_mult_1.40       	1624	0.0000
Rprec_mult_1.60       	1624	0.0000
Rprec_mult_1.80       	1624	0.0000
Rprec_mult_2.00       	1624	0.0000
utility               	1624	-34.0000
11pt_avg              	1624	0.1388
binG                  	1624	0.2958
G                     	1624	0.2958
ndcg                  	1624	0.3603
ndcg_rel              	1624	0.2893
Rndcg                 	1624	0.1801
ndcg_cut_5            	1624	0.0000
ndcg_cut_10           	1624	0.2184
ndcg_cut_15           	1624	0.2184
ndcg_cut_20           	1624	0.3603
ndcg_cut_30           	1624	0.3603
ndcg_cut_100          	1624	0.3603
ndcg_cut_200          	1624	0.3603
ndcg_cut_500          	1624	0.3603
ndcg_cut_1000         	1624	0.3603
map_cut_5             	1624	0.0000
map_cut_10            	1624	0.0833
map_cut_15            	1624	0.0833
map_cut_20            	1624	0.1360
map_cut_30            	1624	0.1360
map_cut_100           	1624	0.1360
map_cut_200           	1624	0.1360
map_cut_500           	1624	0.1360
map_cut_1000          	1624	0.1360
relative_P_5          	1624	0.0000
relative_P_10         	1624	0.5000
relative_P_15         	1624	0.5000
relative_P_20         	1624	1.0000
relative_P_30         	1624	1.0000
relative_P_100        	1624	1.0000
relative_P_200        	1624	1.0000
relative_P_500        	1624	1.0000
relative_P_1000       	1624	1.0000
success_1             	1624	0.0000
success_5             	1624	0.0000
success_10            	1624	1.0000
set_P                 	1624	0.0526
set_relative_P        	1624	1.0000
set_recall            	1624	1.0000
set_map               	1624	0.0526
set_F                 	1624	0.1000
num_nonrel_judged_ret 	1624	0
num_ret               	1627	83
num_rel               	1627	3
num_rel_ret           	1627	3
map                   	1627	0.0698
Rprec                 	1627	0.0000
bpref                 	1627	1.0000
recip_rank            	1627	0.0714
iprec_at_recall_0.00  	1627	0.1000
iprec_at_recall_0.10  	1627	0.1000
iprec_at_recall_0.20  	1627	0.1000
iprec_at_recall_0.30  	1627	0.1000
iprec_at_recall_0.40  	1627	0.1000
iprec_at_recall_0.50  	1627	0.1000
iprec_at_recall_0.60  	1627	0.1000
iprec_at_recall_0.70  	1627	0.1000
iprec_at_recall_0.80  	1627	0.0380
iprec_at_recall_0.90  	1627	0.0380
iprec_at_recall_1.00  	1627	0.0380
P_5                   	1627	0.0000
P_10                  	1627	0.0000
P_15                  	1627	0.0667
P_20                  	1627	0.1000
P_30                  	1627	0.0667
P_100                 	1627	0.0300
P_200                 	1627	0.0150
P_500                 	1627	0.0060
P_1000                	1627	0.0030
relstring             	1627	'----------'
recall_5              	1627	0.0000
recall_10             	1627	0.0000
recall_15             	1627	0.3333
recall_20             	1627	0.6667
recall_30             	1627	0.6667
recall_100            	1627	1.0000
recall_200            	1627	1.0000
recall_500            	1627	1.0000
recall_1000           	1627	1.0000
infAP                 	1627	0.0698
Rprec_mult_0.20       	1627	0.0000
Rprec_mult_0.40       	1627	0.0000
Rprec_mult_0.60       	1627	0.0000
Rprec_mult_0.80       	1627	0.0000
Rprec_mult_1.00       	1627	0.0000
Rprec_mult_1.20       	1627	0.0000
Rprec_mult_1.40       	1627	0.0000
Rprec_mult_1.60       	1627	0.0000
Rprec_mult_1.80       	1627	0.0000
Rprec_mult_2.00       	1627	0.0000
utility               	1627	-77.0000
11pt_avg              	1627	0.0831
binG                  	1627	0.2155
G                     	1627	0.2155
ndcg                  	1627	0.3012
ndcg_rel              	1627	0.2161
Rndcg                 	1627	0.1506
ndcg_cut_5            	1627	0.0000
ndcg_cut_10           	1627	0.0000
ndcg_cut_15           	1627	0.1201
ndcg_cut_20           	1627	0.2270
ndcg_cut_30           	1627	0.2270
ndcg_cut_100          	1627	0.3012
ndcg_cut_200          	1627	0.3012
ndcg_cut_500          	1627	0.3012
ndcg_cut_1000         	1627	0.3012
map_cut_5             	1627	0.0000
map_cut_10            	1627	0.0000
map_cut_15            	1627	0.0238
map_cut_20            	1627	0.0571
map_cut_30            	1627	0.0571
map_cut_100           	1627	0.0698
map_cut_200           	1627	0.0698
map_cut_500           	1627	0.0698
map_cut_1000          	1627	0.0698
relative_P_5          	1627	0.0000
relative_P_10         	1627	0.0000
relative_P_15         	1627	0.3333
relative_P_20         	1627	0.6667
relative_P_30         	1627	0.6667
relative_P_100        	1627	1.0000
relative_P_200        	1627	1.0000
relative_P_500        	1627	1.0000
relative_P_1000       	1627	1.0000
success_1             	1627	0.0000
success_5             	1627	0.0000
success_10            	1627	0.0000
set_P                 	1627	0.0361
set_relative_P        	1627	1.0000
set_recall            	1627	1.0000
set_map               	1627	0.0361
set_F                 	1627	0.0698
num_nonrel_judged_ret 	1627	0
num_ret               	1630	83
num_rel               	1630	2
num_rel_ret           	1630	2
map                   	1630	0.0361
Rprec                 	1630	0.0000
bpref                 	1630	1.0000
recip_rank            	1630	0.0323
iprec_at_recall_0.00  	1630	0.0400
iprec_at_recall_0.10  	1630	0.0400
iprec_at_recall_0.20  	1630	0.0400
iprec_at_recall_0.30  	1630	0.0400
iprec_at_recall_0.40  	1630	0.0400
iprec_at_recall_0.50  	1630	0.0400
iprec_at_recall_0.60  	1630	0.0400
iprec_at_recall_0.70  	1630	0.0400
iprec_at_recall_0.80  	1630	0.0400
iprec_at_recall_0.90  	1630	0.0400
iprec_at_recall_1.00  	1630	0.0400
P_5                   	1630	0.0000
P_10                  	1630	0.0000
P_15                  	1630	0.0000
P_20                  	1630	0.0000
P_30                  	1630	0.0000
P_100                 	1630	0.0200
P_200                 	1630	0.0100
P_500                 	1630	0.0040
P_1000                	1630	0.0020
relstring             	1630	'----------'
recall_5              	1630	0.0000
recall_10             	1630	0.0000
recall_15             	1630	0.0000
recall_20             	1630	0.0000
recall_30             	1630	0.0000
recall_100            	1630	1.0000
recall_200            	1630	1.0000
recall_500            	1630	1.0000
recall_1000           	1630	1.0000
infAP                 	1630	0.0361
Rprec_mult_0.20       	1630	0.0000
Rprec_mult_0.40       	1630	0.0000
Rprec_mult_0.60       	1630	0.0000
Rprec_mult_0.80       	1630	0.0000
Rprec_mult_1.00       	1630	0.0000
Rprec_mult_1.20       	1630	0.0000
Rprec_mult_1.40       	1630	0.0000
Rprec_mult_1.60       	1630	0.0000
Rprec_mult_1.80       	1630	0.0000
Rprec_mult_2.00       	1630	0.0000
utility               	1630	-79.0000
11pt_avg              	1630	0.0400
binG                  	1630	0.1886
G                     	1630	0.1886
ndcg                  	1630	0.2307
ndcg_rel              	1630	0.1767
Rndcg                 	1630	0.1154
ndcg_cut_5            	1630	0.0000
ndcg_cut_10           	1630	0.0000
ndcg_cut_15           	1630	0.0000
ndcg_cut_20           	1630	0.0000
ndcg_cut_30           	1630	0.0000
ndcg_cut_100          	1630	0.2307
ndcg_cut_200          	1630	0.2307
ndcg_cut_500          	1630	0.2307
ndcg_cut_1000         	1630	0.2307
map_cut_5             	1630	0.0000
map_cut_10            	1630	0.0000
map_cut_15            	1630	0.0000
map_cut_20            	1630	0.0000
map_cut_30            	1630	0.0000
map_cut_100           	1630	0.0361
map_cut_200           	1630	0.0361
map_cut_500           	1630	0.0361
map_cut_1000          	1630	0.0361
relative_P_5          	1630	0.0000
relative_P_10         	1630	0.0000
relative_P_15         	1630	0.0000
relative_P_20         	1630	0.0000
relative_P_30         	1630	0.0000
relative_P_100        	1630	1.0000
relative_P_200        	1630	1.0000
relative_P_500        	1630	1.0000
relative_P_1000       	1630	1.0000
success_1             	1630	0.0000
success_5             	1630	0.0000
success_10            	1630	0.0000
set_P                 	1630	0.0241
set_relative_P        	1630	1.0000
set_recall            	1630	1.0000
set_map               	1630	0.0241
set_F                 	1630	0.0471
num_nonrel_judged_ret 	1630	0
num_ret               	1645	59
num_rel               	1645	2
num_rel_ret           	1645	2
map                   	1645	0.3333
Rprec                 	1645	0.5000
bpref                 	1645	1.0000
recip_rank            	1645	0.5000
iprec_at_recall_0.00  	1645	0.5000
iprec_at_recall_0.10  	1645	0.5000
iprec_at_recall_0.20  	1645	0.5000
iprec_at_recall_0.30  	1645	0.5000
iprec_at_recall_0.40  	1645	0.5000
iprec_at_recall_0.50  	1645	0.5000
iprec_at_recall_0.60  	1645	0.1667
iprec_at_recall_0.70  	1645	0.1667
iprec_at_recall_0.80  	1645	0.1667
iprec_at_recall_0.90  	1645	0.1667
iprec_at_recall_1.00  	1645	0.1667
P_5                   	1645	0.2000
P_10                  	1645	0.1000
P_15                  	1645	0.1333
P_20                  	1645	0.1000
P_30                  	1645	0.0667
P_100                 	1645	0.0200
P_200                 	1645	0.0100
P_500                 	1645	0.0040
P_1000                	1645	0.0020
relstring             	1645	'-1--------'
recall_5              	1645	0.5000
recall_10             	1645	0.5000
recall_15             	1645	1.0000
recall_20             	1645	1.0000
recall_30             	1645	1.0000
recall_100            	1645	1.0000
recall_200            	1645	1.0000
recall_500            	1645	1.0000
recall_1000           	1645	1.0000
infAP                 	1645	0.3333
Rprec_mult_0.20       	1645	0.0000
Rprec_mult_0.40       	1645	0.0000
Rprec_mult_0.60       	1645	0.5000
Rprec_mult_0.80       	1645	0.5000
Rprec_mult_1.00       	1645	0.5000
Rprec_mult_1.20       	1645	0.3333
Rprec_mult_1.40       	1645	0.3333
Rprec_mult_1.60       	1645	0.2500
Rprec_mult_1.80       	1645	0.2500
